tag,x,y,direction,x_variance,y_variance,xy_covariance
inactive_noise,19.0,32.0,0.0,0,0,0
inactive_noise,21.0,30.0,0.0,0,0,0
inactive_noise,22.0,19.0,0.0,0,0,0
inactive_noise,22.0,47.0,0.0,0,0,0
inactive_noise,22.0,67.0,0.0,0,0,0
inactive_noise,23.0,23.0,0.0,0,0,0
inactive_noise,25.0,32.0,0.0,0,0,0
inactive_noise,26.0,23.0,0.0,0,0,0
inactive_noise,27.0,77.0,0.0,0,0,0
inactive_noise,28.0,22.0,0.0,0,0,0
inactive_noise,32.0,97.0,0.0,0,0,0
inactive_noise,37.0,75.0,0.0,0,0,0
inactive_noise,41.0,57.0,0.0,0,0,0
inactive_noise,41.0,61.0,0.0,0,0,0
inactive_noise,41.0,98.0,0.0,0,0,0
inactive_noise,42.0,15.0,0.0,0,0,0
inactive_noise,42.0,34.0,0.0,0,0,0
inactive_noise,42.0,54.0,0.0,0,0,0
inactive_noise,47.0,21.0,0.0,0,0,0
inactive_noise,47.0,64.0,0.0,0,0,0
inactive_noise,49.0,61.0,0.0,0,0,0
inactive_noise,50.0,95.0,0.0,0,0,0
inactive_noise,51.0,39.0,0.0,0,0,0
inactive_noise,51.0,69.0,0.0,0,0,0
inactive_noise,52.0,23.0,0.0,0,0,0
inactive_noise,53.0,15.0,0.0,0,0,0
inactive_noise,54.0,17.0,0.0,0,0,0
inactive_noise,57.0,67.0,0.0,0,0,0
inactive_noise,58.0,70.0,0.0,0,0,0
inactive_noise,59.0,14.0,0.0,0,0,0
inactive_noise,59.0,99.0,0.0,0,0,0
inactive_noise,60.0,87.0,0.0,0,0,0
inactive_noise,60.0,99.0,0.0,0,0,0
inactive_noise,61.0,83.0,0.0,0,0,0
inactive_noise,62.0,90.0,0.0,0,0,0
inactive_noise,64.0,82.0,0.0,0,0,0
inactive_noise,65.0,8.0,0.0,0,0,0
inactive_noise,66.0,24.0,0.0,0,0,0
inactive_noise,66.0,98.0,0.0,0,0,0
inactive_noise,66.0,99.0,0.0,0,0,0
inactive_noise,67.0,97.0,0.0,0,0,0
inactive_noise,68.0,94.0,0.0,0,0,0
inactive_noise,69.0,98.0,0.0,0,0,0
inactive_noise,73.0,39.0,0.0,0,0,0
inactive_noise,74.0,98.0,0.0,0,0,0
inactive_noise,75.0,58.0,0.0,0,0,0
inactive_noise,76.0,7.0,0.0,0,0,0
inactive_noise,76.0,17.0,0.0,0,0,0
inactive_noise,76.0,48.0,0.0,0,0,0
inactive_noise,77.0,58.0,0.0,0,0,0
inactive_noise,79.0,50.0,0.0,0,0,0
inactive_noise,79.0,85.0,0.0,0,0,0
inactive_noise,81.0,59.0,0.0,0,0,0
inactive_noise,82.0,48.0,0.0,0,0,0
inactive_noise,83.0,58.0,0.0,0,0,0
inactive_noise,87.0,91.0,0.0,0,0,0
inactive_noise,88.0,28.0,0.0,0,0,0
inactive_noise,89.0,52.0,0.0,0,0,0
inactive_noise,90.0,15.0,0.0,0,0,0
inactive_noise,90.0,81.0,0.0,0,0,0
inactive_noise,91.0,6.0,0.0,0,0,0
inactive_noise,94.0,17.0,0.0,0,0,0
inactive_noise,94.0,42.0,0.0,0,0,0
inactive_noise,95.0,34.0,0.0,0,0,0
inactive_noise,96.0,26.0,0.0,0,0,0
inactive_noise,96.0,33.0,0.0,0,0,0
inactive_noise,97.0,92.0,0.0,0,0,0
inactive_noise,98.0,92.0,0.0,0,0,0
inactive_noise,101.0,63.0,0.0,0,0,0
inactive_noise,102.0,96.0,0.0,0,0,0
inactive_noise,104.0,14.0,0.0,0,0,0
inactive_noise,104.0,23.0,0.0,0,0,0
inactive_noise,104.0,90.0,0.0,0,0,0
inactive_noise,105.0,100.0,0.0,0,0,0
inactive_noise,107.0,6.0,0.0,0,0,0
inactive_noise,107.0,28.0,0.0,0,0,0
inactive_noise,107.0,36.0,0.0,0,0,0
inactive_noise,107.0,54.0,0.0,0,0,0
inactive_noise,109.0,24.0,0.0,0,0,0
inactive_noise,113.0,35.0,0.0,0,0,0
inactive_noise,116.0,51.0,0.0,0,0,0
inactive_noise,116.0,76.0,0.0,0,0,0
inactive_noise,117.0,49.0,0.0,0,0,0
inactive_noise,117.0,60.0,0.0,0,0,0
inactive_noise,117.0,95.0,0.0,0,0,0
inactive_noise,118.0,18.0,0.0,0,0,0
inactive_noise,118.0,37.0,0.0,0,0,0
inactive_noise,119.0,10.0,0.0,0,0,0
inactive_noise,119.0,40.0,0.0,0,0,0
inactive_noise,120.0,48.0,0.0,0,0,0
inactive_noise,120.0,90.0,0.0,0,0,0
inactive_noise,121.0,48.0,0.0,0,0,0
inactive_noise,122.0,61.0,0.0,0,0,0
inactive_noise,122.0,73.0,0.0,0,0,0
inactive_noise,123.0,55.0,0.0,0,0,0
inactive_noise,123.0,68.0,0.0,0,0,0
inactive_noise,124.0,63.0,0.0,0,0,0
inactive_noise,125.0,61.0,0.0,0,0,0
inactive_noise,126.0,94.0,0.0,0,0,0
inactive_noise,127.0,42.0,0.0,0,0,0
inactive_noise,127.0,47.0,0.0,0,0,0
inactive_noise,128.0,69.0,0.0,0,0,0
inactive_noise,130.0,26.0,0.0,0,0,0
inactive_noise,130.0,77.0,0.0,0,0,0
inactive_noise,130.0,86.0,0.0,0,0,0
inactive_noise,131.0,11.0,0.0,0,0,0
inactive_noise,131.0,90.0,0.0,0,0,0
inactive_noise,132.0,64.0,0.0,0,0,0
inactive_noise,134.0,44.0,0.0,0,0,0
inactive_noise,138.0,10.0,0.0,0,0,0
inactive_noise,139.0,27.0,0.0,0,0,0
inactive_noise,139.0,94.0,0.0,0,0,0
inactive_noise,141.0,36.0,0.0,0,0,0
car_start,53.0,11.0,0.0,0,0,0
