tag,x,y,direction,x_variance,y_variance,xy_covariance
yellow,-1.745,-7.504,0,0.01,0.01,0.0
yellow,16.862,0.0,0,0.01,0.01,0.0
big_orange,-1.783,1.4851,0,0.01,0.01,0.0
big_orange,-1.783,-1.485,0,0.01,0.01,0.0
big_orange,1.7837,1.4851,0,0.01,0.01,0.0
big_orange,1.7837,-1.485,0,0.01,0.01,0.0
orange,-1.637,-9.0,0,0.01,0.01,0.0
orange,-1.637,-11.0,0,0.01,0.01,0.0
orange,1.6375,-9.0,0,0.01,0.01,0.0
orange,1.6375,-11.0,0,0.01,0.01,0.0
orange,-1.637,9.0,0,0.01,0.01,0.0
orange,-1.637,11.0,0,0.01,0.01,0.0
orange,-1.637,13.0,0,0.01,0.01,0.0
orange,-1.637,15.0,0,0.01,0.01,0.0
orange,-1.637,17.0,0,0.01,0.01,0.0
orange,-1.637,19.0,0,0.01,0.01,0.0
orange,1.6375,9.0,0,0.01,0.01,0.0
orange,1.6375,11.0,0,0.01,0.01,0.0
orange,1.6375,13.0,0,0.01,0.01,0.0
orange,1.6375,15.0,0,0.01,0.01,0.0
orange,1.6375,17.0,0,0.01,0.01,0.0
orange,1.6375,19.0,0,0.01,0.01,0.0
orange,-1.637,21.0,0,0.01,0.01,0.0
orange,1.6375,21.0,0,0.01,0.01,0.0
orange,-0.55,21.0,0,0.01,0.01,0.0
orange,0.55,21.0,0,0.01,0.01,0.0
midpoint,0.00024999999999997247,0.0,0,0.0,0.0,0.0
midpoint,0.0004499999999998394,-2.913,0,0.0,0.0,0.0
midpoint,2.80645,-6.443,0,0.0,0.0,0.0
midpoint,5.7627500000000005,-8.4185,0,0.0,0.0,0.0
midpoint,9.25,-9.111,0,0.0,0.0,0.0
midpoint,12.737,-8.4185,0,0.0,0.0,0.0
midpoint,15.693000000000001,-6.443,0,0.0,0.0,0.0
midpoint,17.6685,-3.487,0,0.0,0.0,0.0
midpoint,18.362,0.0,0,0.0,0.0,0.0
midpoint,17.6685,3.48715,0,0.0,0.0,0.0
midpoint,15.693000000000001,6.44345,0,0.0,0.0,0.0
midpoint,12.737,8.418800000000001,0,0.0,0.0,0.0
midpoint,9.25,9.11225,0,0.0,0.0,0.0
midpoint,5.7627500000000005,8.418800000000001,0,0.0,0.0,0.0
midpoint,2.80645,6.44345,0,0.0,0.0,0.0
midpoint,0.0004499999999998394,2.9131,0,0.0,0.0,0.0
midpoint,-2.806,6.44345,0,0.0,0.0,0.0
midpoint,-5.7620000000000005,8.418800000000001,0,0.0,0.0,0.0
midpoint,-9.25,9.11225,0,0.0,0.0,0.0
midpoint,-12.735,8.418800000000001,0,0.0,0.0,0.0
midpoint,-15.690000000000001,6.44345,0,0.0,0.0,0.0
midpoint,-17.665,3.48715,0,0.0,0.0,0.0
midpoint,-18.36,0.0,0,0.0,0.0,0.0
midpoint,-17.665,-3.487,0,0.0,0.0,0.0
midpoint,-15.690000000000001,-6.443,0,0.0,0.0,0.0
midpoint,-12.735,-8.416500000000001,0,0.0,0.0,0.0
midpoint,-9.25,-9.111,0,0.0,0.0,0.0
midpoint,-5.7620000000000005,-8.4185,0,0.0,0.0,0.0
midpoint,-2.806,-6.443,0,0.0,0.0,0.0
midpoint,0.00024999999999997247,0.0,0,0.0,0.0,0.0
car_start,0.0,-14.4,1.57079632679,0.0,0.0,0.0
